round,timestamp,result
8130,2025-11-01T15:41:13.581176,P
8131,2025-11-01T15:41:14.581180,P
8132,2025-11-01T15:41:15.581183,P
8133,2025-11-01T15:41:16.581187,P
8134,2025-11-01T15:41:17.581191,B
8135,2025-11-01T15:41:18.581194,B
8136,2025-11-01T15:41:19.581198,P
8137,2025-11-01T15:41:20.581201,T
8138,2025-11-01T15:41:21.581205,B
8139,2025-11-01T15:41:22.581208,P
8140,2025-11-01T15:41:23.581214,P
8141,2025-11-01T15:41:24.581218,T
8142,2025-11-01T15:41:25.581222,P
8143,2025-11-01T15:41:26.581225,B
8144,2025-11-01T15:41:27.581228,B
8145,2025-11-01T15:41:28.581232,P
8146,2025-11-01T15:41:29.581235,B
8147,2025-11-01T15:41:30.581239,B
8148,2025-11-01T15:41:31.581242,P
8149,2025-11-01T15:41:32.581246,B
8150,2025-11-01T15:41:33.581249,T
8151,2025-11-01T15:41:34.581252,B
8152,2025-11-01T15:41:35.581256,B
8153,2025-11-01T15:41:36.581260,P
8154,2025-11-01T15:41:37.581263,B
8155,2025-11-01T15:41:38.581266,B
8156,2025-11-01T15:41:39.581270,T
8157,2025-11-01T15:41:40.581273,B
8158,2025-11-01T15:41:41.581277,B
8159,2025-11-01T15:41:42.581281,B
8160,2025-11-01T15:41:43.581284,B
8161,2025-11-01T15:41:44.581288,P
8162,2025-11-01T15:41:45.581291,B
8163,2025-11-01T15:41:46.581294,P
8164,2025-11-01T15:41:47.581298,B
8165,2025-11-01T15:41:48.581301,P
8166,2025-11-01T15:41:49.581305,T
8167,2025-11-01T15:41:50.581308,B
8168,2025-11-01T15:41:51.581312,B
8169,2025-11-01T15:41:52.581315,B
8170,2025-11-01T15:41:53.581318,P
8171,2025-11-01T15:41:54.581322,B
8172,2025-11-01T15:41:55.581325,T
8173,2025-11-01T15:41:56.581329,P
8174,2025-11-01T15:41:57.581333,T
8175,2025-11-01T15:41:58.581336,P
8176,2025-11-01T15:41:59.581340,B
8177,2025-11-01T15:42:00.581343,B
8178,2025-11-01T15:42:01.581347,P
8179,2025-11-01T15:42:02.581350,B
8180,2025-11-01T15:42:03.581354,T
8181,2025-11-01T15:42:04.581357,P
8182,2025-11-01T15:42:05.581360,B
8183,2025-11-01T15:42:06.581364,B
8184,2025-11-01T15:42:07.581367,P
8185,2025-11-01T15:42:08.581371,B
8186,2025-11-01T15:42:09.581375,B
8187,2025-11-01T15:42:10.581379,P
8188,2025-11-01T15:42:11.581382,P
8189,2025-11-01T15:42:12.581386,P
8190,2025-11-01T15:42:13.581389,B
8191,2025-11-01T15:42:14.581393,P
8192,2025-11-01T15:42:15.581396,P
8193,2025-11-01T15:42:16.581400,T
8194,2025-11-01T15:42:17.581403,B
8195,2025-11-01T15:42:18.581406,B
8196,2025-11-01T15:42:19.581410,P
8197,2025-11-01T15:42:20.581413,T
8198,2025-11-01T15:42:21.581417,B
8199,2025-11-01T15:42:22.581420,P
8200,2025-11-01T15:42:23.581424,P
8201,2025-11-01T15:42:24.581427,P
8202,2025-11-01T15:42:25.581430,B
8203,2025-11-01T15:42:26.581434,B
8204,2025-11-01T15:42:27.581437,B
8205,2025-11-01T15:42:28.581441,B
8206,2025-11-01T15:42:29.581444,P
8207,2025-11-01T15:42:30.581447,B
8208,2025-11-01T15:42:31.581451,B
8209,2025-11-01T15:42:32.581454,T
8210,2025-11-01T15:42:33.581457,B
8211,2025-11-01T15:42:34.581461,P
8212,2025-11-01T15:42:35.581464,P
8213,2025-11-01T15:42:36.581468,P
8214,2025-11-01T15:42:37.581471,P
8215,2025-11-01T15:42:38.581475,B
8216,2025-11-01T15:42:39.581478,B
8217,2025-11-01T15:42:40.581481,P
8218,2025-11-01T15:42:41.581485,P
8219,2025-11-01T15:42:42.581489,B
8220,2025-11-01T15:42:43.581529,B
8221,2025-11-01T15:42:44.581533,B
8222,2025-11-01T15:42:45.581537,P
8223,2025-11-01T15:42:46.581541,B
8224,2025-11-01T15:42:47.581544,P
8225,2025-11-01T15:42:48.581548,P
8226,2025-11-01T15:42:49.581551,B
8227,2025-11-01T15:42:50.581554,B
8228,2025-11-01T15:42:51.581558,B
8229,2025-11-01T15:42:52.581561,B
8230,2025-11-01T15:42:53.581565,P
8231,2025-11-01T15:42:54.581569,T
8232,2025-11-01T15:42:55.581572,P
8233,2025-11-01T15:42:56.581576,B
8234,2025-11-01T15:42:57.581579,T
8235,2025-11-01T15:42:58.581582,B
8236,2025-11-01T15:42:59.581586,P
8237,2025-11-01T15:43:00.581590,P
8238,2025-11-01T15:43:01.581593,T
8239,2025-11-01T15:43:02.581597,T
8240,2025-11-01T15:43:03.581600,B
8241,2025-11-01T15:43:04.581604,B
8242,2025-11-01T15:43:05.581607,P
8243,2025-11-01T15:43:06.581611,P
8244,2025-11-01T15:43:07.581614,P
8245,2025-11-01T15:43:08.581618,B
8246,2025-11-01T15:43:09.581621,P
8247,2025-11-01T15:43:10.581625,B
8248,2025-11-01T15:43:11.581628,P
8249,2025-11-01T15:43:12.581632,T
8250,2025-11-01T15:43:13.581635,B
8251,2025-11-01T15:43:14.581639,B
8252,2025-11-01T15:43:15.581642,B
8253,2025-11-01T15:43:16.581646,P
8254,2025-11-01T15:43:17.581649,P
8255,2025-11-01T15:43:18.581653,P
8256,2025-11-01T15:43:19.581656,B
8257,2025-11-01T15:43:20.581660,P
8258,2025-11-01T15:43:21.581663,T
8259,2025-11-01T15:43:22.581667,B
8260,2025-11-01T15:43:23.581670,B
8261,2025-11-01T15:43:24.581674,P
8262,2025-11-01T15:43:25.581677,B
8263,2025-11-01T15:43:26.581681,B
8264,2025-11-01T15:43:27.581684,B
8265,2025-11-01T15:43:28.581688,B
8266,2025-11-01T15:43:29.581691,P
8267,2025-11-01T15:43:30.581695,B
8268,2025-11-01T15:43:31.581698,B
8269,2025-11-01T15:43:32.581702,P
8270,2025-11-01T15:43:33.581705,T
8271,2025-11-01T15:43:34.581709,T
8272,2025-11-01T15:43:35.581712,T
8273,2025-11-01T15:43:36.581716,B
8274,2025-11-01T15:43:37.581719,B
8275,2025-11-01T15:43:38.581723,B
8276,2025-11-01T15:43:39.581726,B
8277,2025-11-01T15:43:40.581730,P
8278,2025-11-01T15:43:41.581733,B
8279,2025-11-01T15:43:42.581736,P
8280,2025-11-01T15:43:43.581740,B
8281,2025-11-01T15:43:44.581743,B
8282,2025-11-01T15:43:45.581747,B
8283,2025-11-01T15:43:46.581750,T
8284,2025-11-01T15:43:47.581754,P
8285,2025-11-01T15:43:48.581757,P
8286,2025-11-01T15:43:49.581761,B
8287,2025-11-01T15:43:50.581764,P
8288,2025-11-01T15:43:51.581768,T
8289,2025-11-01T15:43:52.581771,B
8290,2025-11-01T15:43:53.581775,B
8291,2025-11-01T15:43:54.581778,P
8292,2025-11-01T15:43:55.581782,B
8293,2025-11-01T15:43:56.581788,B
8294,2025-11-01T15:43:57.581795,B
8295,2025-11-01T15:43:58.581801,B
8296,2025-11-01T15:43:59.581806,P
8297,2025-11-01T15:44:00.581809,B
8298,2025-11-01T15:44:01.581812,P
8299,2025-11-01T15:44:02.581816,P
8300,2025-11-01T15:44:03.581819,B
8301,2025-11-01T15:44:04.581823,T
8302,2025-11-01T15:44:05.581826,P
8303,2025-11-01T15:44:06.581830,P
8304,2025-11-01T15:44:07.581833,B
8305,2025-11-01T15:44:08.581837,B
8306,2025-11-01T15:44:09.581840,P
8307,2025-11-01T15:44:10.581844,B
8308,2025-11-01T15:44:11.581847,P
8309,2025-11-01T15:44:12.581851,P
8310,2025-11-01T15:44:13.581854,B
8311,2025-11-01T15:44:14.581858,B
8312,2025-11-01T15:44:15.581861,P
8313,2025-11-01T15:44:16.581865,P
8314,2025-11-01T15:44:17.581868,B
8315,2025-11-01T15:44:18.581871,B
8316,2025-11-01T15:44:19.581875,B
8317,2025-11-01T15:44:20.581878,P
8318,2025-11-01T15:44:21.581882,P
8319,2025-11-01T15:44:22.581885,P
8320,2025-11-01T15:44:23.581889,P
8321,2025-11-01T15:44:24.581892,P
8322,2025-11-01T15:44:25.581896,P
8323,2025-11-01T15:44:26.581899,B
8324,2025-11-01T15:44:27.581902,B
8325,2025-11-01T15:44:28.581906,P
8326,2025-11-01T15:44:29.581909,B
8327,2025-11-01T15:44:30.581913,B
8328,2025-11-01T15:44:31.581916,B
8329,2025-11-01T15:44:32.581920,B
8330,2025-11-01T15:44:33.581923,P
8331,2025-11-01T15:44:34.581927,P
8332,2025-11-01T15:44:35.581930,T
8333,2025-11-01T15:44:36.581934,P
8334,2025-11-01T15:44:37.581937,B
8335,2025-11-01T15:44:38.581940,P
8336,2025-11-01T15:44:39.581944,B
8337,2025-11-01T15:44:40.581947,B
8338,2025-11-01T15:44:41.581951,B
8339,2025-11-01T15:44:42.581954,P
8340,2025-11-01T15:44:43.581958,B
8341,2025-11-01T15:44:44.581961,T
8342,2025-11-01T15:44:45.581965,P
8343,2025-11-01T15:44:46.581968,B
8344,2025-11-01T15:44:47.581971,T
8345,2025-11-01T15:44:48.581975,P
8346,2025-11-01T15:44:49.581978,B
8347,2025-11-01T15:44:50.581982,B
8348,2025-11-01T15:44:51.581985,B
8349,2025-11-01T15:44:52.581989,T
8350,2025-11-01T15:44:53.581992,B
8351,2025-11-01T15:44:54.581996,P
8352,2025-11-01T15:44:55.581999,P
8353,2025-11-01T15:44:56.582003,P
8354,2025-11-01T15:44:57.582006,P
8355,2025-11-01T15:44:58.582010,P
8356,2025-11-01T15:44:59.582013,B
8357,2025-11-01T15:45:00.582017,B
8358,2025-11-01T15:45:01.582020,P
8359,2025-11-01T15:45:02.582023,B
8360,2025-11-01T15:45:03.582027,P
8361,2025-11-01T15:45:04.582030,B
8362,2025-11-01T15:45:05.582034,P
8363,2025-11-01T15:45:06.582037,B
8364,2025-11-01T15:45:07.582041,T
8365,2025-11-01T15:45:08.582044,B
8366,2025-11-01T15:45:09.582048,T
8367,2025-11-01T15:45:10.582051,T
8368,2025-11-01T15:45:11.582055,B
8369,2025-11-01T15:45:12.582059,P
8370,2025-11-01T15:45:13.582062,B
8371,2025-11-01T15:45:14.582066,B
8372,2025-11-01T15:45:15.582069,B
8373,2025-11-01T15:45:16.582073,B
8374,2025-11-01T15:45:17.582076,B
8375,2025-11-01T15:45:18.582080,P
8376,2025-11-01T15:45:19.582083,B
8377,2025-11-01T15:45:20.582086,B
8378,2025-11-01T15:45:21.582090,T
8379,2025-11-01T15:45:22.582093,P
8380,2025-11-01T15:45:23.582097,B
8381,2025-11-01T15:45:24.582100,P
8382,2025-11-01T15:45:25.582103,B
8383,2025-11-01T15:45:26.582107,B
8384,2025-11-01T15:45:27.582110,B
8385,2025-11-01T15:45:28.582114,P
8386,2025-11-01T15:45:29.582117,B
8387,2025-11-01T15:45:30.582120,T
8388,2025-11-01T15:45:31.582124,P
8389,2025-11-01T15:45:32.582127,P
8390,2025-11-01T15:45:33.582131,B
8391,2025-11-01T15:45:34.582134,B
8392,2025-11-01T15:45:35.582138,B
8393,2025-11-01T15:45:36.582141,B
8394,2025-11-01T15:45:37.582145,P
8395,2025-11-01T15:45:38.582148,B
8396,2025-11-01T15:45:39.582152,P
8397,2025-11-01T15:45:40.582155,P
8398,2025-11-01T15:45:41.582159,B
8399,2025-11-01T15:45:42.582162,B
8400,2025-11-01T15:45:43.582165,B
8401,2025-11-01T15:45:44.582169,B
8402,2025-11-01T15:45:45.582172,P
8403,2025-11-01T15:45:46.582175,B
8404,2025-11-01T15:45:47.582179,P
8405,2025-11-01T15:45:48.582182,P
8406,2025-11-01T15:45:49.582186,P
8407,2025-11-01T15:45:50.582190,B
8408,2025-11-01T15:45:51.582193,B
8409,2025-11-01T15:45:52.582197,B
8410,2025-11-01T15:45:53.582200,B
8411,2025-11-01T15:45:54.582204,P
8412,2025-11-01T15:45:55.582207,P
8413,2025-11-01T15:45:56.582211,P
8414,2025-11-01T15:45:57.582214,T
8415,2025-11-01T15:45:58.582217,B
8416,2025-11-01T15:45:59.582221,P
8417,2025-11-01T15:46:00.582224,B
8418,2025-11-01T15:46:01.582228,P
8419,2025-11-01T15:46:02.582231,P
8420,2025-11-01T15:46:03.582235,P
8421,2025-11-01T15:46:04.582238,B
8422,2025-11-01T15:46:05.582242,B
8423,2025-11-01T15:46:06.582246,T
8424,2025-11-01T15:46:07.582249,B
8425,2025-11-01T15:46:08.582253,T
8426,2025-11-01T15:46:09.582256,P
8427,2025-11-01T15:46:10.582260,T
8428,2025-11-01T15:46:11.582263,B
8429,2025-11-01T15:46:12.582267,P
8430,2025-11-01T15:46:13.582270,B
8431,2025-11-01T15:46:14.582274,P
8432,2025-11-01T15:46:15.582277,B
8433,2025-11-01T15:46:16.582280,T
8434,2025-11-01T15:46:17.582284,B
8435,2025-11-01T15:46:18.582287,P
8436,2025-11-01T15:46:19.582291,P
8437,2025-11-01T15:46:20.582294,P
8438,2025-11-01T15:46:21.582298,B
8439,2025-11-01T15:46:22.582301,B
8440,2025-11-01T15:46:23.582304,P
8441,2025-11-01T15:46:24.582308,P
8442,2025-11-01T15:46:25.582311,B
8443,2025-11-01T15:46:26.582315,P
8444,2025-11-01T15:46:27.582318,T
8445,2025-11-01T15:46:28.582322,P
8446,2025-11-01T15:46:29.582334,P
8447,2025-11-01T15:46:30.582338,B
8448,2025-11-01T15:46:31.582342,P
8449,2025-11-01T15:46:32.582345,P
8450,2025-11-01T15:46:33.582348,T
8451,2025-11-01T15:46:34.582352,P
8452,2025-11-01T15:46:35.582356,B
8453,2025-11-01T15:46:36.582359,B
8454,2025-11-01T15:46:37.582399,B
8455,2025-11-01T15:46:38.582403,T
8456,2025-11-01T15:46:39.582406,B
8457,2025-11-01T15:46:40.582410,B
8458,2025-11-01T15:46:41.582413,P
8459,2025-11-01T15:46:42.582417,T
8460,2025-11-01T15:46:43.582420,B
8461,2025-11-01T15:46:44.582424,P
8462,2025-11-01T15:46:45.582427,P
8463,2025-11-01T15:46:46.582431,B
8464,2025-11-01T15:46:47.582434,B
8465,2025-11-01T15:46:48.582438,P
8466,2025-11-01T15:46:49.582441,P
8467,2025-11-01T15:46:50.582445,P
8468,2025-11-01T15:46:51.582448,P
8469,2025-11-01T15:46:52.582452,B
8470,2025-11-01T15:46:53.582455,P
8471,2025-11-01T15:46:54.582459,P
8472,2025-11-01T15:46:55.582462,P
8473,2025-11-01T15:46:56.582465,P
8474,2025-11-01T15:46:57.582469,P
8475,2025-11-01T15:46:58.582472,P
8476,2025-11-01T15:46:59.582476,P
8477,2025-11-01T15:47:00.582479,P
8478,2025-11-01T15:47:01.582483,B
8479,2025-11-01T15:47:02.582486,P
8480,2025-11-01T15:47:03.582490,B
8481,2025-11-01T15:47:04.582493,P
8482,2025-11-01T15:47:05.582497,B
8483,2025-11-01T15:47:06.582500,P
8484,2025-11-01T15:47:07.582503,P
8485,2025-11-01T15:47:08.582507,B
8486,2025-11-01T15:47:09.582510,B
8487,2025-11-01T15:47:10.582514,P
8488,2025-11-01T15:47:11.582517,B
8489,2025-11-01T15:47:12.582521,P
8490,2025-11-01T15:47:13.582524,P
8491,2025-11-01T15:47:14.582528,T
8492,2025-11-01T15:47:15.582531,P
8493,2025-11-01T15:47:16.582534,P
8494,2025-11-01T15:47:17.582538,P
8495,2025-11-01T15:47:18.582542,P
8496,2025-11-01T15:47:19.582545,B
8497,2025-11-01T15:47:20.582548,P
8498,2025-11-01T15:47:21.582552,P
8499,2025-11-01T15:47:22.582555,B
8500,2025-11-01T15:47:23.582559,P
8501,2025-11-01T15:47:24.582562,B
8502,2025-11-01T15:47:25.582566,P
8503,2025-11-01T15:47:26.582569,P
8504,2025-11-01T15:47:27.582573,B
8505,2025-11-01T15:47:28.582576,P
8506,2025-11-01T15:47:29.582580,B
8507,2025-11-01T15:47:30.582583,B
8508,2025-11-01T15:47:31.582586,B
8509,2025-11-01T15:47:32.582590,P
8510,2025-11-01T15:47:33.582593,P
8511,2025-11-01T15:47:34.582597,B
8512,2025-11-01T15:47:35.582600,P
8513,2025-11-01T15:47:36.582604,B
8514,2025-11-01T15:47:37.582607,P
8515,2025-11-01T15:47:38.582611,P
8516,2025-11-01T15:47:39.582614,P
8517,2025-11-01T15:47:40.582618,P
8518,2025-11-01T15:47:41.582621,P
8519,2025-11-01T15:47:42.582625,P
8520,2025-11-01T15:47:43.582628,B
8521,2025-11-01T15:47:44.582631,P
8522,2025-11-01T15:47:45.582635,B
8523,2025-11-01T15:47:46.582638,B
8524,2025-11-01T15:47:47.582642,B
8525,2025-11-01T15:47:48.582645,B
8526,2025-11-01T15:47:49.582648,B
8527,2025-11-01T15:47:50.582652,P
8528,2025-11-01T15:47:51.582655,B
8529,2025-11-01T15:47:52.582659,B
8530,2025-11-01T15:47:53.582662,P
8531,2025-11-01T15:47:54.582666,B
8532,2025-11-01T15:47:55.582669,B
8533,2025-11-01T15:47:56.582673,P
8534,2025-11-01T15:47:57.582676,P
8535,2025-11-01T15:47:58.582680,P
8536,2025-11-01T15:47:59.582683,B
8537,2025-11-01T15:48:00.582686,B
8538,2025-11-01T15:48:01.582690,B
8539,2025-11-01T15:48:02.582693,P
8540,2025-11-01T15:48:03.582697,B
8541,2025-11-01T15:48:04.582700,P
8542,2025-11-01T15:48:05.582704,P
8543,2025-11-01T15:48:06.582707,B
8544,2025-11-01T15:48:07.582711,P
8545,2025-11-01T15:48:08.582714,P
8546,2025-11-01T15:48:09.582718,P
8547,2025-11-01T15:48:10.582721,P
8548,2025-11-01T15:48:11.582724,P
8549,2025-11-01T15:48:12.582728,B
8550,2025-11-01T15:48:13.582731,P
8551,2025-11-01T15:48:14.582735,P
8552,2025-11-01T15:48:15.582738,B
8553,2025-11-01T15:48:16.582742,B
8554,2025-11-01T15:48:17.582745,T
8555,2025-11-01T15:48:18.582749,B
8556,2025-11-01T15:48:19.582752,T
8557,2025-11-01T15:48:20.582755,T
8558,2025-11-01T15:48:21.582759,P
8559,2025-11-01T15:48:22.582762,B
8560,2025-11-01T15:48:23.582766,B
8561,2025-11-01T15:48:24.582769,T
8562,2025-11-01T15:48:25.582773,P
8563,2025-11-01T15:48:26.582776,B
8564,2025-11-01T15:48:27.582780,P
8565,2025-11-01T15:48:28.582783,P
8566,2025-11-01T15:48:29.582786,B
8567,2025-11-01T15:48:30.582790,T
8568,2025-11-01T15:48:31.582793,P
8569,2025-11-01T15:48:32.582797,B
8570,2025-11-01T15:48:33.582800,T
8571,2025-11-01T15:48:34.582804,B
8572,2025-11-01T15:48:35.582807,B
8573,2025-11-01T15:48:36.582811,B
8574,2025-11-01T15:48:37.582814,P
8575,2025-11-01T15:48:38.582817,P
8576,2025-11-01T15:48:39.582821,B
8577,2025-11-01T15:48:40.582824,P
8578,2025-11-01T15:48:41.582828,B
8579,2025-11-01T15:48:42.582831,P
8580,2025-11-01T15:48:43.582835,P
8581,2025-11-01T15:48:44.582838,B
8582,2025-11-01T15:48:45.582842,P
8583,2025-11-01T15:48:46.582845,B
8584,2025-11-01T15:48:47.582849,P
8585,2025-11-01T15:48:48.582854,T
8586,2025-11-01T15:48:49.582860,B
8587,2025-11-01T15:48:50.582866,B
8588,2025-11-01T15:48:51.582872,P
8589,2025-11-01T15:48:52.582876,B
8590,2025-11-01T15:48:53.582879,B
8591,2025-11-01T15:48:54.582882,P
8592,2025-11-01T15:48:55.582886,P
8593,2025-11-01T15:48:56.582889,B
8594,2025-11-01T15:48:57.582893,B
8595,2025-11-01T15:48:58.582896,P
8596,2025-11-01T15:48:59.582900,P
8597,2025-11-01T15:49:00.582903,B
8598,2025-11-01T15:49:01.582907,P
8599,2025-11-01T15:49:02.582910,P
8600,2025-11-01T15:49:03.582914,P
8601,2025-11-01T15:49:04.582917,B
8602,2025-11-01T15:49:05.582921,P
8603,2025-11-01T15:49:06.582925,P
8604,2025-11-01T15:49:07.582928,B
8605,2025-11-01T15:49:08.582932,P
8606,2025-11-01T15:49:09.582935,T
8607,2025-11-01T15:49:10.582938,B
8608,2025-11-01T15:49:11.582942,P
8609,2025-11-01T15:49:12.582945,B
8610,2025-11-01T15:49:13.582949,B
8611,2025-11-01T15:49:14.582952,P
8612,2025-11-01T15:49:15.582956,B
8613,2025-11-01T15:49:16.582959,B
8614,2025-11-01T15:49:17.582962,P
8615,2025-11-01T15:49:18.582966,P
8616,2025-11-01T15:49:19.582969,P
8617,2025-11-01T15:49:20.582973,B
8618,2025-11-01T15:49:21.582976,B
8619,2025-11-01T15:49:22.582979,P
8620,2025-11-01T15:49:23.582983,B
8621,2025-11-01T15:49:24.582986,B
8622,2025-11-01T15:49:25.582989,P
8623,2025-11-01T15:49:26.582993,B
8624,2025-11-01T15:49:27.582996,B
8625,2025-11-01T15:49:28.583000,P
8626,2025-11-01T15:49:29.583004,P
8627,2025-11-01T15:49:30.583007,B
8628,2025-11-01T15:49:31.583011,P
8629,2025-11-01T15:49:32.583014,P
8630,2025-11-01T15:49:33.583018,P
8631,2025-11-01T15:49:34.583021,B
8632,2025-11-01T15:49:35.583024,P
8633,2025-11-01T15:49:36.583028,B
8634,2025-11-01T15:49:37.583031,B
8635,2025-11-01T15:49:38.583035,B
8636,2025-11-01T15:49:39.583038,B
8637,2025-11-01T15:49:40.583041,B
8638,2025-11-01T15:49:41.583045,B
8639,2025-11-01T15:49:42.583048,P
8640,2025-11-01T15:49:43.583051,B
8641,2025-11-01T15:49:44.583055,P
8642,2025-11-01T15:49:45.583059,P
8643,2025-11-01T15:49:46.583062,P
8644,2025-11-01T15:49:47.583066,P
8645,2025-11-01T15:49:48.583069,P
8646,2025-11-01T15:49:49.583073,P
8647,2025-11-01T15:49:50.583076,B
8648,2025-11-01T15:49:51.583079,P
8649,2025-11-01T15:49:52.583083,T
8650,2025-11-01T15:49:53.583086,B
8651,2025-11-01T15:49:54.583090,P
8652,2025-11-01T15:49:55.583093,B
8653,2025-11-01T15:49:56.583097,P
8654,2025-11-01T15:49:57.583100,B
8655,2025-11-01T15:49:58.583104,B
8656,2025-11-01T15:49:59.583107,B
8657,2025-11-01T15:50:00.583111,B
8658,2025-11-01T15:50:01.583114,P
8659,2025-11-01T15:50:02.583118,P
8660,2025-11-01T15:50:03.583121,T
8661,2025-11-01T15:50:04.583125,T
8662,2025-11-01T15:50:05.583128,P
8663,2025-11-01T15:50:06.583131,T
8664,2025-11-01T15:50:07.583135,B
8665,2025-11-01T15:50:08.583138,P
8666,2025-11-01T15:50:09.583142,P
8667,2025-11-01T15:50:10.583145,P
8668,2025-11-01T15:50:11.583149,B
8669,2025-11-01T15:50:12.583152,P
8670,2025-11-01T15:50:13.583155,P
8671,2025-11-01T15:50:14.583159,B
8672,2025-11-01T15:50:15.583162,B
8673,2025-11-01T15:50:16.583166,B
8674,2025-11-01T15:50:17.583169,P
8675,2025-11-01T15:50:18.583172,B
8676,2025-11-01T15:50:19.583176,P
8677,2025-11-01T15:50:20.583179,B
8678,2025-11-01T15:50:21.583183,T
8679,2025-11-01T15:50:22.583186,B
8680,2025-11-01T15:50:23.583190,P
8681,2025-11-01T15:50:24.583193,P
8682,2025-11-01T15:50:25.583196,T
8683,2025-11-01T15:50:26.583200,T
8684,2025-11-01T15:50:27.583203,B
8685,2025-11-01T15:50:28.583207,B
8686,2025-11-01T15:50:29.583210,P
8687,2025-11-01T15:50:30.583214,B
8688,2025-11-01T15:50:31.583257,T
8689,2025-11-01T15:50:32.583261,B
8690,2025-11-01T15:50:33.583265,T
8691,2025-11-01T15:50:34.583269,B
8692,2025-11-01T15:50:35.583272,B
8693,2025-11-01T15:50:36.583275,P
8694,2025-11-01T15:50:37.583279,P
8695,2025-11-01T15:50:38.583282,P
8696,2025-11-01T15:50:39.583286,P
8697,2025-11-01T15:50:40.583289,P
8698,2025-11-01T15:50:41.583293,P
8699,2025-11-01T15:50:42.583296,B
8700,2025-11-01T15:50:43.583300,B
8701,2025-11-01T15:50:44.583303,B
8702,2025-11-01T15:50:45.583306,P
8703,2025-11-01T15:50:46.583310,P
8704,2025-11-01T15:50:47.583313,P
8705,2025-11-01T15:50:48.583317,T
8706,2025-11-01T15:50:49.583320,P
8707,2025-11-01T15:50:50.583324,B
8708,2025-11-01T15:50:51.583327,B
8709,2025-11-01T15:50:52.583330,P
8710,2025-11-01T15:50:53.583334,T
8711,2025-11-01T15:50:54.583337,T
8712,2025-11-01T15:50:55.583341,B
8713,2025-11-01T15:50:56.583344,B
8714,2025-11-01T15:50:57.583348,B
8715,2025-11-01T15:50:58.583351,P
8716,2025-11-01T15:50:59.583355,B
8717,2025-11-01T15:51:00.583358,P
8718,2025-11-01T15:51:01.583362,P
8719,2025-11-01T15:51:02.583365,P
8720,2025-11-01T15:51:03.583368,B
8721,2025-11-01T15:51:04.583372,T
8722,2025-11-01T15:51:05.583375,T
8723,2025-11-01T15:51:06.583379,B
8724,2025-11-01T15:51:07.583382,B
8725,2025-11-01T15:51:08.583386,B
8726,2025-11-01T15:51:09.583389,P
8727,2025-11-01T15:51:10.583393,P
8728,2025-11-01T15:51:11.583396,B
8729,2025-11-01T15:51:12.583400,P
8730,2025-11-01T15:51:13.583403,B
8731,2025-11-01T15:51:14.583406,P
8732,2025-11-01T15:51:15.583410,T
8733,2025-11-01T15:51:16.583413,B
8734,2025-11-01T15:51:17.583417,B
8735,2025-11-01T15:51:18.583421,B
8736,2025-11-01T15:51:19.583425,B
8737,2025-11-01T15:51:20.583428,T
8738,2025-11-01T15:51:21.583431,B
8739,2025-11-01T15:51:22.583435,B
8740,2025-11-01T15:51:23.583438,B
8741,2025-11-01T15:51:24.583442,B
8742,2025-11-01T15:51:25.583445,B
8743,2025-11-01T15:51:26.583449,P
8744,2025-11-01T15:51:27.583452,P
8745,2025-11-01T15:51:28.583456,B
8746,2025-11-01T15:51:29.583459,T
8747,2025-11-01T15:51:30.583462,B
8748,2025-11-01T15:51:31.583466,P
8749,2025-11-01T15:51:32.583469,B
